pcap_file,window_id,start_time,packet_count,total_bytes,avg_pkt_len,unique_src,unique_dst,mean_interarrival,rssi_mean,rssi_std
12. Botnet.csv,17,1607886868.347024,1433,791148.0,552.0921144452199,9,10,0.006919745792889728,-50.002558734589435,21.620811274214738
12. Botnet.csv,18,1607886878.347024,18286,11550772.0,631.6729738597835,19,23,0.0005468244529142059,-47.50570564001604,19.531602692232482
12. Botnet.csv,19,1607886888.347024,45615,24248091.0,531.5815192370931,22,26,0.0002191390128567839,-44.729474953414446,15.22418306207671
12. Botnet.csv,20,1607886898.347024,72992,31864799.0,436.5519371985971,26,35,0.00013700026220403263,-44.18671909250329,14.725610105538873
12. Botnet.csv,21,1607886908.347024,60689,19117594.0,315.0092108948903,16,22,0.0001647575782214687,-44.18785392190787,12.846617327430469
12. Botnet.csv,22,1607886918.347024,23537,6479259.0,275.27972978714365,19,29,0.000424649259980887,-43.91177012080271,14.610486001734635
12. Botnet.csv,23,1607886928.347024,30623,12126161.0,395.9821376089867,28,32,0.0003260785084718758,-45.106053184425654,16.657033776049307
12. Botnet.csv,24,1607886938.347024,54021,28166205.0,521.393624701505,39,42,0.00018500505399368552,-45.28798677057688,17.487867294763202
12. Botnet.csv,25,1607886948.347024,47735,29024781.0,608.0398240284907,19,35,0.00020945885316584473,-42.762864425124825,14.752122275938333
12. Botnet.csv,26,1607886958.347024,77952,38273904.0,490.9932266009852,18,24,0.00012828017582243548,-42.8756157635468,13.065283855588882
12. Botnet.csv,27,1607886968.347024,80949,32278998.0,398.7572175073194,22,26,0.0001235066468921723,-43.8402492104082,13.586266449472735
12. Botnet.csv,28,1607886978.347024,88840,36940637.0,415.81086222422334,16,22,0.00011254729385572639,-43.78819975986793,12.505216744467978
12. Botnet.csv,29,1607886988.347024,63957,25992665.0,406.4084462998577,17,22,0.0001563390801835518,-44.774056527562784,12.98173704236306
12. Botnet.csv,30,1607886998.347024,69186,27943009.0,403.8824184083485,19,27,0.0001444853669414891,-44.53429402865706,12.61110947802226
12. Botnet.csv,31,1607887008.347024,54093,31117905.0,575.2667627974045,20,26,0.00018483561224056966,-42.88045280042395,14.016107183962417
12. Botnet.csv,32,1607887018.347024,41125,24669420.0,599.8643161094225,24,25,0.00024315319732867862,-42.87906788247214,14.66194665493098
12. Botnet.csv,33,1607887028.347024,52163,25933856.0,497.1695646339359,18,26,0.0001916845382062082,-43.75398270804977,14.341467546374055
12. Botnet.csv,34,1607887038.347024,71423,40955428.0,573.4207188160676,19,25,0.0001399879884721184,-43.126649211971866,13.708817766907966
12. Botnet.csv,35,1607887048.347024,82644,43684954.0,528.5919606989013,27,23,0.00012096695402429792,-42.70589516480325,13.814090346613346
12. Botnet.csv,36,1607887058.347024,95656,44945850.0,469.8696370327005,28,36,0.00010454159063114211,-42.904295949374145,13.353424999755518
12. Botnet.csv,37,1607887068.347024,49367,20430334.0,413.8459699799461,16,23,0.00020256733790994467,-43.927218587315416,13.876128129375497
12. Botnet.csv,38,1607887078.347024,43575,17516627.0,401.9879977051061,16,26,0.00022948430054730665,-43.276817747179194,13.284535046172927
12. Botnet.csv,39,1607887088.347024,42214,18280949.0,433.054176339603,20,26,0.0002367453396318931,-44.239501903002164,14.311558885303347
12. Botnet.csv,40,1607887098.347024,78073,49518801.0,634.2628181317485,32,42,0.00012806490046871234,-43.60541202891311,15.227964894441637
12. Botnet.csv,41,1607887108.347024,86231,49808422.0,577.6161937122381,36,31,0.00011593497547378372,-44.86623913287178,14.32915440422506
12. Botnet.csv,42,1607887118.347024,59568,38442892.0,645.3614692452323,19,23,0.00016783171823822973,-42.33345644193751,14.517603106812693
12. Botnet.csv,43,1607887128.347024,77905,48621158.0,624.1083114049162,28,28,0.0001282703064873273,-41.27887812078814,12.966611603964731
12. Botnet.csv,44,1607887138.347024,46301,31325101.0,676.553443770113,33,29,0.0002155415131257883,-41.51632434144691,13.792389826243392
12. Botnet.csv,45,1607887148.347024,36543,17420665.0,476.7168814820896,18,25,0.0002728483697919317,-43.46920978938054,14.190241088299242
12. Botnet.csv,46,1607887158.347024,43052,15523876.0,360.5843166403419,24,30,0.000231832569754361,-44.95773328378086,15.022439332511704
12. Botnet.csv,47,1607887168.347024,58097,38082052.0,655.4908515069625,27,31,0.0001720330318581201,-42.744502011004585,15.68662856848589
12. Botnet.csv,48,1607887178.347024,80315,39275992.0,489.02436655668305,18,28,0.00012442525480391836,-42.587196248106416,12.811305317969994
12. Botnet.csv,49,1607887188.347024,60554,22625308.0,373.63853750371567,22,26,0.00016508299993401272,-43.51969591879425,12.641322100635612
12. Botnet.csv,50,1607887198.347024,29674,11251956.0,379.18568443755476,21,25,0.00033587391888396673,-42.9540450675114,12.75910023317211
12. Botnet.csv,51,1607887208.347024,23430,11948613.0,509.9706786171575,23,29,0.0004260125124193478,-43.807611324512735,15.980603073863424
12. Botnet.csv,52,1607887218.347024,40169,36028973.0,896.9347755732032,22,28,0.0002488540632034815,-40.84831586546839,15.532461585706951
12. Botnet.csv,53,1607887228.347024,8463,2407031.0,284.41817322462487,17,23,0.0011796935515830883,-43.365039977943205,15.79273603551016
12. Botnet.csv,54,1607887238.347024,71987,39984135.0,555.4354952977621,39,33,0.00013883642524624066,-43.253541148633325,15.178912424592761
12. Botnet.csv,55,1607887248.347024,82178,37406747.0,455.19174231546157,24,26,0.0001216863975737044,-42.351205107611925,13.82987959277913
12. Botnet.csv,56,1607887258.347024,74339,38470408.0,517.4996704287117,31,42,0.00013449712322912165,-41.90836124600367,14.248180907819997
12. Botnet.csv,57,1607887268.347024,43013,19029596.0,442.4149908167298,34,35,0.0002324511303542925,-44.05830020381435,15.389962471151106
12. Botnet.csv,58,1607887278.347024,53941,18006355.0,333.8157431267496,36,44,0.000185331460233525,-45.799917193476816,15.453264584765607
12. Botnet.csv,59,1607887288.347024,54996,19300202.0,350.9382864208306,22,29,0.00018149986409286942,-43.14210124372681,12.715661946817082
12. Botnet.csv,60,1607887298.347024,34134,13574519.0,397.68321907775237,16,25,0.0002926988263331775,-42.59359192203277,12.367394131306032
12. Botnet.csv,61,1607887308.347024,34809,14940473.0,429.21293343675484,42,33,0.00028727441457626987,-43.19443247436008,14.440039083159185
12. Botnet.csv,62,1607887318.347024,51278,27160059.0,529.6629938765162,70,42,0.0001948902847209991,-42.73442151930003,14.971329196982284
12. Botnet.csv,63,1607887328.347024,71029,37425874.0,526.9097692491799,42,39,0.00014077874933027864,-43.037205460680376,14.673802812467722
12. Botnet.csv,64,1607887338.347024,57567,25107250.0,436.13962860666703,29,35,0.00017355449485533623,-43.281405434826674,14.45469652150421
12. Botnet.csv,65,1607887348.347024,40390,17625960.0,436.39415696954694,24,29,0.00024753942827042776,-43.29402492366097,13.657887961077847
12. Botnet.csv,66,1607887358.347024,45868,17037813.0,371.45314816429755,33,34,0.00021772143246497687,-44.61613761227871,15.16650391292609
12. Botnet.csv,67,1607887368.347024,33212,9415064.0,283.4838010357702,37,31,0.0003009994610556742,-45.51972178730579,15.108690029892266
12. Botnet.csv,68,1607887378.347024,15180,6548212.0,431.3710144927536,17,23,0.0006580857767544525,-41.598858146684236,12.942645067825662
12. Botnet.csv,69,1607887388.347024,48101,29268851.0,608.4873703249413,33,27,0.0002075010773545739,-42.43591609322051,13.772246568200538
12. Botnet.csv,70,1607887398.347024,110115,54641680.0,496.2237660627526,29,34,9.081355753354948e-05,-44.29663230864701,12.938065706835445
12. Botnet.csv,71,1607887408.347024,40086,21706187.0,541.4904704884499,20,28,0.000249429633526102,-42.84588135508656,13.403504987392754
12. Botnet.csv,72,1607887418.347024,72174,31463640.0,435.9414747693075,25,28,0.00013841188390167135,-44.21906780835204,14.34205023653301
12. Botnet.csv,73,1607887428.347024,53379,14938316.0,279.8538001835928,17,25,0.0001872977640867421,-45.276694330479536,14.924747303207221
12. Botnet.csv,74,1607887438.347024,59454,25398554.0,427.1967235173411,30,32,0.00016816867089016095,-43.58752424843857,14.41837288329215
12. Botnet.csv,75,1607887448.347024,67353,38218065.0,567.4292904547682,43,39,0.0001484569998871531,-41.91928100208355,14.369094945671531
12. Botnet.csv,76,1607887458.347024,55726,26869649.0,482.1743710296809,26,32,0.00017944122013247778,-42.17557932263814,12.81672531199919
12. Botnet.csv,77,1607887468.347024,37879,19074184.0,503.55563768842893,17,24,0.0002639597374557398,-42.64134920844443,12.847206983308874
12. Botnet.csv,78,1607887478.347024,11776,6745681.0,572.8329653532609,25,31,0.00013497765656489476,-42.88844542572464,15.086861053764014
13. Website_spoofing.csv,0,1608060428.153078,1031,132722.0,128.7313288069835,9,21,0.00970367945513679,-44.15292596184934,16.28270953544672
13. Website_spoofing.csv,1,1608060438.153078,1024,138885.0,135.6298828125,6,16,0.009746380215865776,-43.04622395833333,15.819958401708492
13. Website_spoofing.csv,2,1608060448.153078,342,58666.0,171.53801169590642,7,9,0.029301275605679956,-44.65009746588694,16.074329408793922
13. Website_spoofing.csv,3,1608060458.153078,1205,143027.0,118.69460580912863,8,20,0.008250082054011449,-43.30013831258645,14.048477124743382
13. Website_spoofing.csv,4,1608060468.153078,1259,165054.0,131.099285146942,12,24,0.007895841886584066,-44.452475509663756,15.31114981403523
13. Website_spoofing.csv,5,1608060478.153078,419,65549.0,156.4415274463007,9,10,0.023518442537225605,-43.902147971360385,15.035932323372903
13. Website_spoofing.csv,6,1608060488.153078,363,71633.0,197.33608815426996,10,15,0.027439129945322955,-46.15977961432507,17.007754898080854
13. Website_spoofing.csv,7,1608060498.153078,209,53461.0,255.79425837320574,7,7,0.04775473131583287,-39.47049441786283,11.22271308152605
13. Website_spoofing.csv,8,1608060508.153078,617,144668.0,234.47001620745542,6,6,0.016097788686876172,-48.15613182063749,15.162364156687719
13. Website_spoofing.csv,9,1608060518.153078,482,73097.0,151.65352697095435,8,16,0.02068600039967876,-41.0076071922545,12.722421778000395
13. Website_spoofing.csv,10,1608060528.153078,1292,173238.0,134.08513931888544,9,23,0.007725103800837889,-42.37770897832817,14.058098226480412
13. Website_spoofing.csv,11,1608060538.153078,1419,158154.0,111.45454545454545,8,19,0.006978835642590005,-40.31313131313131,11.119417101764608
13. Website_spoofing.csv,12,1608060548.153078,351,59037.0,168.1965811965812,11,17,0.028437205723353794,-44.01614434947768,14.321636348257503
13. Website_spoofing.csv,13,1608060558.153078,1186,228663.0,192.8018549747049,12,16,0.008419874247619372,-46.211635750421586,15.188068755815063
13. Website_spoofing.csv,14,1608060568.153078,361,54815.0,151.8421052631579,7,8,0.027340852551990084,-41.78393351800554,13.19349944547002
13. Website_spoofing.csv,15,1608060578.153078,204,49390.0,242.1078431372549,6,6,0.04893075304078351,-42.455882352941174,11.730205745673533
13. Website_spoofing.csv,16,1608060588.153078,497,69344.0,139.52515090543258,10,9,0.020026093048434102,-41.15761234071094,10.451124184199996
13. Website_spoofing.csv,17,1608060598.153078,273,48717.0,178.45054945054946,8,6,0.03636042949031381,-41.98656898656898,12.7352835380884
13. Website_spoofing.csv,18,1608060608.153078,1725,163052.0,94.52289855072463,11,15,0.0057782180901193286,-44.071304347826086,14.889142833122328
13. Website_spoofing.csv,19,1608060618.153078,2765,334738.0,121.0625678119349,22,19,0.0035937638082656088,-45.367811934900544,16.046542234254158
13. Website_spoofing.csv,20,1608060628.153078,8161,2419186.0,296.43254503124615,14,20,0.0012233164380578434,-44.44001960544051,14.75905870884776
13. Website_spoofing.csv,21,1608060638.153078,73362,29249103.0,398.69555083013006,21,27,0.00013626992456301453,-45.66334978144907,13.134558132902102
13. Website_spoofing.csv,22,1608060648.153078,74778,28650090.0,383.135280430073,28,29,0.00013371889835798786,-46.15715406492105,13.928307498913332
13. Website_spoofing.csv,23,1608060658.153078,63553,30788312.0,484.45096218903905,16,20,0.0001572946092153244,-44.77938098909571,14.08234552229417
13. Website_spoofing.csv,24,1608060668.153078,74173,28902349.0,389.6613188087309,16,22,0.0001348100909200332,-46.68582458127171,14.76249493787216
13. Website_spoofing.csv,25,1608060678.153078,39526,21515002.0,544.325304862622,14,21,0.0002522770352638047,-45.404510111487795,13.196294554233717
13. Website_spoofing.csv,26,1608060688.153078,8897,4310798.0,484.5226480836237,14,22,0.0011209455861462105,-46.22284665242965,16.151050664118006
13. Website_spoofing.csv,27,1608060698.153078,33635,13526543.0,402.15677122045486,17,30,0.00029663278436011447,-46.353590010405824,13.836549755359457
13. Website_spoofing.csv,28,1608060708.153078,80442,53109526.0,660.221352030034,33,44,0.0001242506683522606,-42.99627889245254,12.362619446280203
13. Website_spoofing.csv,29,1608060718.153078,64983,35959858.0,553.3733130203284,28,34,0.0001538693015145623,-44.598459084170734,13.29082653755432
13. Website_spoofing.csv,30,1608060728.153078,55777,22973042.0,411.8730301020134,45,37,0.0001792818931964233,-46.56690033526364,14.596137869441227
13. Website_spoofing.csv,31,1608060738.153078,42217,20066545.0,475.31906577918846,42,57,0.00023657681590932007,-45.83377154542798,13.486911718408956
13. Website_spoofing.csv,32,1608060748.153078,36099,19552249.0,541.6285492672927,28,34,0.00027701695399031,-45.40578224696899,13.85488862490848
13. Website_spoofing.csv,33,1608060758.153078,47791,33425554.0,699.4110606599569,27,36,0.00020924814826500768,-44.278720540129584,14.887362734473848
13. Website_spoofing.csv,34,1608060768.153078,39309,20749766.0,527.8629830318756,19,28,0.00025435825130322513,-45.06615109347308,15.562499543331771
13. Website_spoofing.csv,35,1608060778.153078,46347,28739585.0,620.0959069626945,15,20,0.00021575777952401385,-44.655669910314224,14.621641600690209
13. Website_spoofing.csv,36,1608060788.153078,69100,37057647.0,536.2901157742402,17,23,0.00014469474129232479,-45.91859141341052,14.10260270991015
13. Website_spoofing.csv,37,1608060798.153078,66489,30074247.0,452.3191354960971,19,24,0.00015035498272768786,-46.19128978728311,14.333724745572072
13. Website_spoofing.csv,38,1608060808.153078,49621,21784741.0,439.02261139436933,31,33,0.00020151993095370274,-46.101012340205415,14.683083520871104
13. Website_spoofing.csv,39,1608060818.153078,57750,32721356.0,566.603567099567,23,25,0.00017293968597683205,-45.615584415584415,13.708640135514832
13. Website_spoofing.csv,40,1608060828.153078,38655,17417657.0,450.5926012158841,18,21,0.0002578560833652915,-46.547363428620706,14.278308409284383
13. Website_spoofing.csv,41,1608060838.153078,2758,437829.0,158.748730964467,9,9,0.0036165619138621486,-45.54810248972685,14.626422671833932
13. Website_spoofing.csv,42,1608060848.153078,39119,20628681.0,527.3315013164959,15,27,0.00025504018407248544,-45.509010966538,13.449728115332
13. Website_spoofing.csv,43,1608060858.153078,33968,16172184.0,476.1005652378709,20,32,0.0002937700770413461,-46.81633694457529,14.13007633291323
13. Website_spoofing.csv,44,1608060868.153078,60365,16668605.0,276.1302907313841,19,26,0.00016519413673098048,-48.090615422844365,12.869356240091795
13. Website_spoofing.csv,45,1608060878.153078,77448,19135003.0,247.06903987191407,18,25,0.00012904315163697098,-48.24341063251042,12.685209106916094
13. Website_spoofing.csv,46,1608060888.153078,93359,26930070.0,288.4571385726068,23,28,0.00010710163112777593,-48.1707387611264,12.611787362878902
13. Website_spoofing.csv,47,1608060898.153078,72079,18738638.0,259.97361228651897,21,25,0.00013873579697992782,-48.83666995010104,12.820755272000145
13. Website_spoofing.csv,48,1608060908.153078,82620,29666386.0,359.07027354151535,24,30,0.00012103620051823981,-47.840115387718875,13.460425751181743
13. Website_spoofing.csv,49,1608060918.153078,86452,22750508.0,263.1576828760468,17,25,0.00011567051757529391,-49.16498943537069,13.589002521977804
13. Website_spoofing.csv,50,1608060928.153078,73799,18086792.0,245.08180327646716,14,21,0.00013531739189875553,-49.010085954190885,13.626974920155943
13. Website_spoofing.csv,51,1608060938.153078,76956,16436146.0,213.57848640781745,44,42,0.00012990290267713336,-50.169469133877364,14.09986392742201
13. Website_spoofing.csv,52,1608060948.153078,82766,23411707.0,282.8662373438368,17,27,0.00012082194285270909,-49.356192961683135,14.65064777380666
13. Website_spoofing.csv,53,1608060958.153078,95904,31998706.0,333.65350767434103,30,38,0.00010422992130532242,-47.95160090646201,13.64347659613934
13. Website_spoofing.csv,54,1608060968.153078,102570,30096697.0,293.42592375938386,16,20,9.748055631818342e-05,-48.453092197198664,13.639786284606808
13. Website_spoofing.csv,55,1608060978.153078,107749,32617109.0,302.7137978078683,24,25,9.280789485729877e-05,-48.48275158006107,13.215919243974694
13. Website_spoofing.csv,56,1608060988.153078,103852,26085222.0,251.1768863382506,17,22,9.626211600613992e-05,-48.25480170499043,12.73707578529821
13. Website_spoofing.csv,57,1608060998.153078,57096,11697131.0,204.86778408294802,15,24,0.00017482695515638725,-49.77507472794358,13.672456849469224
13. Website_spoofing.csv,58,1608061008.153078,81466,22355289.0,274.4125033756414,15,24,0.00012275079099584562,-48.74185549799917,13.649747098712586
13. Website_spoofing.csv,59,1608061018.153078,86219,24759659.0,287.1717254897412,16,22,0.00011597793771300928,-48.968073549140364,13.670869631127857
13. Website_spoofing.csv,60,1608061028.153078,79136,19565580.0,247.23994136676103,27,34,0.0001261984713720629,-49.72858117670845,13.588284314030513
13. Website_spoofing.csv,61,1608061038.153078,76387,17705868.0,231.79163993873303,26,33,0.00013087995172255456,-49.85317746038812,13.454245551540769
13. Website_spoofing.csv,62,1608061048.153078,8826,1066514.0,120.83775209607977,14,22,0.00019947332971156825,-50.32627086637964,12.754901099242776
2. Disass.csv,0,1608309677.261606,349,75189.0,215.44126074498567,7,12,0.028543068759742826,-43.977077363896846,14.180470824626621
2. Disass.csv,1,1608309687.261606,1076,128673.0,119.58457249070632,5,14,0.009240358042162519,-46.528500619578686,15.121069760608322
2. Disass.csv,2,1608309697.261606,306,53515.0,174.8856209150327,8,10,0.032540987358718625,-45.28104575163399,13.75950810873779
2. Disass.csv,3,1608309707.261606,1357,151795.0,111.86072218128224,10,22,0.007362365898481161,-46.87939081306805,15.139287097168777
2. Disass.csv,4,1608309717.261606,1344,168345.0,125.25669642857143,9,21,0.007419647783462627,-46.48834325396825,14.608358223746015
2. Disass.csv,5,1608309727.261606,403,68316.0,169.51861042183623,11,16,0.02465183580692728,-46.588089330024815,14.780916442842209
2. Disass.csv,6,1608309737.261606,282,55348.0,196.2695035460993,12,13,0.035348779366109716,-45.180851063829785,13.062768834153802
2. Disass.csv,7,1608309747.261606,3775,369688.0,97.93059602649006,9,23,0.002631938261649693,-44.953730684326715,11.639610714729962
2. Disass.csv,8,1608309757.261606,2839,301413.0,106.16872138076788,11,22,0.0035003390087049724,-45.46847481507573,12.346716392523627
2. Disass.csv,9,1608309767.261606,1283,209399.0,163.21044427123928,11,14,0.007748035112520834,-46.09976617303196,11.261317621047217
2. Disass.csv,10,1608309777.261606,474,75035.0,158.3016877637131,10,9,0.02103338886769075,-45.14556962025316,13.623844624413822
2. Disass.csv,11,1608309787.261606,299,51382.0,171.84615384615384,8,9,0.03298845627163881,-45.59643255295429,13.820822481274519
2. Disass.csv,12,1608309797.261606,274,48885.0,178.41240875912408,8,13,0.03638434759426466,-42.78710462287104,11.704270817259395
2. Disass.csv,13,1608309807.261606,1593,152561.0,95.76961707470183,6,10,0.006239315223454231,-45.05628792634442,13.679696593128861
2. Disass.csv,14,1608309817.261606,552,70178.0,127.1340579710145,9,10,0.01784128891794305,-47.2518115942029,13.968606852311899
2. Disass.csv,15,1608309827.261606,262,48083.0,183.5229007633588,5,7,0.03809844853777538,-45.6501272264631,13.00864778855252
2. Disass.csv,16,1608309837.261606,1098,165808.0,151.00910746812386,12,12,0.009095299102658017,-45.19854280510018,11.531573031696347
2. Disass.csv,17,1608309847.261606,520,68469.0,131.67115384615386,8,10,0.01894140840725173,-46.37307692307692,13.344983753727288
2. Disass.csv,18,1608309857.261606,8567,1975693.0,230.61666861211626,29,35,0.0011648405330247364,-46.29952141940002,11.15177323362685
2. Disass.csv,19,1608309867.261606,47230,10890987.0,230.59468558119838,66,71,0.00021172171562443758,-49.14178135365939,12.647964197337
2. Disass.csv,20,1608309877.261606,63399,29801904.0,470.0689916244736,197,166,0.000157726394283632,-48.62802778172105,14.750983110287706
2. Disass.csv,21,1608309887.261606,67367,26699385.0,396.32735612391826,107,131,0.00014842553882379734,-49.131983513193894,14.727441353426125
2. Disass.csv,22,1608309897.261606,71705,20165765.0,281.23234084094554,74,85,0.00013944170483784206,-48.89568370406527,13.93162674351348
2. Disass.csv,23,1608309907.261606,83056,45359074.0,546.1263966480446,219,216,0.00012039473698231194,-49.38455580170809,14.76630520209823
2. Disass.csv,24,1608309917.261606,21219,8038797.0,378.8490032518026,41,52,0.0004712896507055351,-50.17823648616805,15.660255701765644
2. Disass.csv,25,1608309927.261606,50445,28128422.0,557.6057488353653,54,63,0.00019823911688951864,-48.26800145372849,15.127669674404839
2. Disass.csv,26,1608309937.261606,75142,36895308.0,491.0077985680445,151,184,0.00013307886624602453,-48.76744031300737,14.671608756997896
2. Disass.csv,27,1608309947.261606,69930,39634644.0,566.7759759759759,140,130,0.00014300070141857473,-47.39164402497736,14.921104466321772
2. Disass.csv,28,1608309957.261606,47465,20751155.0,437.18855999157273,102,81,0.0002106684678404162,-47.54135327785385,12.552831362061294
2. Disass.csv,29,1608309967.261606,66862,28756800.0,430.0918309353594,166,147,0.00014945751505181487,-48.27732743062826,13.448948139465347
2. Disass.csv,30,1608309977.261606,33336,12674853.0,380.2151727861771,103,104,0.00029987532891879575,-48.7566094712423,13.74620831303271
2. Disass.csv,31,1608309987.261606,75304,38634391.0,513.0456682247955,133,128,0.00013279454818248794,-47.42728584581607,12.770965429735336
2. Disass.csv,32,1608309997.261606,75822,39318427.0,518.5622510616971,120,92,0.0001318621620657896,-46.05289581739688,11.876893123224026
2. Disass.csv,33,1608310007.261606,58215,21995089.0,377.82511380228465,57,63,0.00017176449071555397,-47.10196684703255,11.471768751200315
2. Disass.csv,34,1608310017.261606,38922,18480021.0,474.7962848774472,54,65,0.0002568707351329769,-47.81998184402994,12.819801932195528
2. Disass.csv,35,1608310027.261606,51952,22914098.0,441.0628657222051,90,84,0.00019246045279825496,-46.43719843958526,11.15648883128919
2. Disass.csv,36,1608310037.261606,73608,38171702.0,518.5808879469623,63,55,0.00013578169187821254,-45.932353367387606,11.59118080084097
2. Disass.csv,37,1608310047.261606,72794,40352549.0,554.3389427700085,107,109,0.00013736914204894122,-45.90891648579096,11.57189825121586
2. Disass.csv,38,1608310057.261606,79996,41202808.0,515.0608530426522,220,220,0.0001250058995596252,-46.78918529259796,11.918971570936137
2. Disass.csv,39,1608310067.261606,60780,18613523.0,306.244208621257,144,103,0.00016449888727052572,-46.670341120982776,11.344026839164892
2. Disass.csv,40,1608310077.261606,46407,14464069.0,311.67860452086967,135,83,0.00021548039059399973,-46.890275174003925,10.885238471063069
2. Disass.csv,41,1608310087.261606,50488,12533916.0,248.25534780541912,93,88,0.00019802026108114195,-48.6703837215444,11.004176889556598
2. Disass.csv,42,1608310097.261606,45444,20447247.0,449.9438209664642,88,120,0.00021991483568607433,-47.35335797905114,11.992645799908596
2. Disass.csv,43,1608310107.261606,44786,23774508.0,530.8468717902916,40,55,0.000223280923819321,-46.13281680286995,12.628541380147707
2. Disass.csv,44,1608310117.261606,36679,16993882.0,463.31366722102564,61,79,0.00027251703813659876,-45.86166471277843,10.86720561601499
2. Disass.csv,45,1608310127.261606,20054,3856208.0,192.29121372294804,30,43,0.0004983002637881136,-47.45967554270137,10.41152079101731
2. Disass.csv,46,1608310137.261606,20820,4100118.0,196.93170028818443,45,55,0.00048026432077847686,-45.76850784502081,8.619464170292233
2. Disass.csv,47,1608310147.261606,7566,680253.0,89.9091990483743,12,19,0.0013215619053812272,-47.356903691955246,8.924044802620687
2. Disass.csv,48,1608310157.261606,63449,29181115.0,459.9144982584438,194,169,0.00015758014224303383,-46.4486332855259,9.784854809228685
2. Disass.csv,49,1608310167.261606,49328,17529978.0,355.3758108984755,85,75,0.00020272629747308192,-48.03786895880636,11.202911823692277
2. Disass.csv,50,1608310177.261606,101222,33804158.0,333.9605816917271,48,58,9.879166286547384e-05,-49.22551092318535,10.866471620745603
2. Disass.csv,51,1608310187.261606,42133,12763975.0,302.94484133577004,54,44,0.00023731375129929321,-49.06965244978203,10.810406883107685
2. Disass.csv,52,1608310197.261606,29558,11060582.0,374.1992692333717,24,41,0.00033830012940229567,-46.03624512258385,11.122640129164632
2. Disass.csv,53,1608310207.261606,13263,1624470.0,122.48133906356028,15,19,0.0007538418121924679,-49.92105858403076,12.649475939386068
2. Disass.csv,54,1608310217.261606,12542,1337476.0,106.63977037155159,11,16,0.0007972878499537143,-45.741242757667564,10.643965462458644
2. Disass.csv,55,1608310227.261606,17686,1547029.0,87.47195521881714,11,16,0.0005630922277060679,-46.53023106788797,11.31583730323364
2. Disass.csv,56,1608310237.261606,19695,1689451.0,85.78070576288398,13,17,0.0005072769300821676,-48.43582973681984,11.550775560150331
2. Disass.csv,57,1608310247.261606,45952,4136902.0,90.02659296657382,7,11,0.00021568801814963806,-46.036023096564534,7.39626060137171
2. Disass.csv,58,1608310257.261606,6221,557557.0,89.62497990676741,8,13,0.001607072200039192,-47.13668756362857,7.762643804859366
2. Disass.csv,59,1608310267.261606,28861,2540445.0,88.02345726066318,8,11,0.0003461507237461484,-52.66805262002933,12.961130532678313
2. Disass.csv,60,1608310277.261606,363,56254.0,154.96969696969697,5,10,0.010052687555386875,-45.396694214876035,14.454215995837943
3. (Re)Assoc.csv,0,1608311352.03926,247,67640.0,273.84615384615387,8,15,0.0406491756439209,-41.92982456140351,10.913248326600435
3. (Re)Assoc.csv,1,1608311362.03926,1082,127328.0,117.67837338262477,8,17,0.009188663286814306,-46.55853357979051,14.142524591953263
3. (Re)Assoc.csv,2,1608311372.03926,522,69322.0,132.8007662835249,5,11,0.019010299455639038,-46.133461047254144,14.171314840512643
3. (Re)Assoc.csv,3,1608311382.03926,855,115340.0,134.90058479532163,9,17,0.011631066961087443,-47.032358674463936,13.858699084351276
3. (Re)Assoc.csv,4,1608311392.03926,335,62518.0,186.62089552238805,11,13,0.029820407222131057,-43.63781094527363,11.924590164771178
3. (Re)Assoc.csv,5,1608311402.03926,1005,136546.0,135.86666666666667,9,21,0.009864138654503689,-45.05074626865672,12.788104735089146
3. (Re)Assoc.csv,6,1608311412.03926,630,85390.0,135.53968253968253,8,19,0.015791680361773516,-43.766666666666666,11.33913872476214
3. (Re)Assoc.csv,7,1608311422.03926,274,56630.0,206.67883211678833,7,8,0.036384413967202434,-44.866180048661796,13.203501701598995
3. (Re)Assoc.csv,8,1608311432.03926,211,45612.0,216.17061611374407,8,10,0.04683011372884115,-42.71248025276462,11.78692285562387
3. (Re)Assoc.csv,9,1608311442.03926,929,151988.0,163.60387513455328,9,22,0.010706535701094002,-44.706135629709365,11.337168641462076
3. (Re)Assoc.csv,10,1608311452.03926,1732,192245.0,110.9959584295612,11,20,0.005758324639085123,-43.43187066974596,10.222726994606955
3. (Re)Assoc.csv,11,1608311462.03926,1397,221093.0,158.26270579813888,9,15,0.007060628907386758,-45.81484132665235,10.965796989710217
3. (Re)Assoc.csv,12,1608311472.03926,263,48559.0,184.63498098859316,11,15,0.03795861469880315,-43.01394169835234,11.043343953700987
3. (Re)Assoc.csv,13,1608311482.03926,175,41245.0,235.68571428571428,7,8,0.057086086821282044,-40.310476190476194,9.628633790010477
3. (Re)Assoc.csv,14,1608311492.03926,493,94674.0,192.0365111561866,9,10,0.020006036855340973,-45.64029749830967,14.075442394941636
3. (Re)Assoc.csv,15,1608311502.03926,538,69707.0,129.56691449814127,11,8,0.018558564354809525,-46.35687732342007,13.651132979967164
3. (Re)Assoc.csv,16,1608311512.03926,307,57712.0,187.98697068403908,10,8,0.03246120222253737,-44.464712269272525,10.210901426559152
3. (Re)Assoc.csv,17,1608311522.03926,259,64651.0,249.6177606177606,6,9,0.03784237536349038,-44.54182754182754,10.976295034643835
